"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AC084018.1",0.807719246927978,1.59093395737687,7.04344830147801,1.20542028239251e-11,4.56275901510099e-10,14.9778997861005
"AL023803.2",0.79777304666059,0.89838471410651,8.13472926587436,9.92322340105796e-15,6.34560066123714e-13,21.9779699528852
"AC138696.2",0.792296702756661,2.35949285420565,6.67226600845647,1.15107747718366e-10,3.70849045225468e-09,12.7616547330562
"LNCAROD",0.787678832063331,1.0177371960103,4.57668693472228,6.83202705002555e-06,7.99849380433643e-05,2.06812090946075
"TSPEAR-AS2",0.785966422960321,1.13033635307286,5.32637090268995,1.92322457640925e-07,3.22101957330764e-06,5.51572204237882
"AC132192.2",0.761878141652147,1.04462150087189,10.6477109363856,8.74902528595529e-23,1.40667661788093e-20,40.3572638235096
"AC025254.1",0.758993883272438,0.637748853995694,3.9064608068849,0.000114894240177779,0.000987599064501659,-0.624652225810236
"FOXD2-AS1",0.752391486170797,1.63702362506663,6.17064375613682,2.1127434234571e-09,5.22215731695501e-08,9.91126331840053
"AL355488.1",0.748158141753152,1.37868709542421,8.83624860457293,7.39537541065141e-17,6.33749886713793e-15,26.8221280855024
"AC116049.1",0.742311172481254,0.659332410314066,6.9515580622234,2.12413052338052e-11,7.64759564452231e-10,14.421037887513
"AC109322.1",0.741641017227756,1.54464674658782,7.98850937976982,2.67005787131852e-14,1.60412515955869e-12,21.0006109604771
"MINCR",0.728526450416004,2.55351634058767,6.01601192904592,5.00952515415062e-09,1.15219078545464e-07,9.06754670223464
"SLC9A3-AS1",0.722447711036048,1.78216666487613,4.43031935026339,1.30450090450931e-05,0.00014189809452272,1.44787115741392
"MALAT1",0.720793994828747,3.94883371324927,5.25563782476172,2.742441610175e-07,4.45600570384738e-06,5.17157165892647
"AC012236.1",0.718496107355288,1.22646059671029,4.54776800412572,7.77364466395223e-06,9.00100611912493e-05,1.94417285068172
"AL359704.2",0.71778201815932,1.52237364711974,3.54569215429301,0.000451694069569074,0.00319727433227049,-1.91432690371548
"AC103706.1",0.716281858957968,1.64202427846405,6.49544984103228,3.27101082382892e-10,9.70495689417924e-09,11.7375150333665
"MAFA-AS1",0.713519646681406,0.609978493830812,3.95323180832277,9.54631356782865e-05,0.000841571100010879,-0.449137584396797
"AC048341.2",0.711775126526023,1.49130102323492,7.61289726419221,3.22024118922716e-13,1.5577109385826e-11,18.5443397159773
"AC005332.5",0.709329497820496,1.49620607860776,8.92837794083677,3.81847856783239e-17,3.41077011545749e-15,27.4764413877966
"AC005041.3",0.708134217845374,1.32854370098331,7.54154779092492,5.12234876723849e-13,2.42228268595295e-11,18.0868667222213
"AL121899.1",0.706782546588042,1.17571678038656,5.46215173120433,9.63287153679908e-08,1.72269213224833e-06,6.18706427757694
"AC080129.2",0.703506423988783,1.15882999062606,6.02477319504281,4.77244399014878e-09,1.10216688702725e-07,9.11489933712859
"AC112484.3",0.701833078897446,1.11530091666863,6.22866625522269,1.52176538533113e-09,3.88660260743723e-08,10.2321753923359
"PCAT6",0.70132563410362,2.05897205297114,5.3656363361828,1.5768661674352e-07,2.68895501400415e-06,5.70842122388522
"TSPEAR-AS1",0.6984260438538,1.15694367638541,5.13194787927694,5.05558474427687e-07,7.68212256101549e-06,4.57904144971442
"ZFPM2-AS1",0.698265493456286,0.860203660572882,4.2853528709007,2.43464497836806e-05,0.000247899134649032,0.851105246934123
