"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Change"
"KAZALD1",0.604238183125494,1.21613548873746,4.9047741140898,1.34480127140813e-06,4.43488254014753e-06,4.2316555911748,"UP"
"ARPC1A",0.537375566291951,4.62793840201255,4.90452953819104,1.34638580443815e-06,4.43924282870186e-06,4.23052294831318,"UP"
"MEOX2",0.5335676729411,0.939010361721067,4.89983823744789,1.37713042372251e-06,4.53795986364333e-06,4.20880703893257,"UP"
"MNS1",0.909141396864226,1.57169997991994,4.89954116399546,1.37909995160165e-06,4.54268060756307e-06,4.20743251654277,"UP"
"USP2",-0.771742201573604,2.43311796031247,-4.89682060101484,1.39726355156618e-06,4.60071931427345e-06,4.19484825715474,"DOWN"
"CALHM6",-0.588485370925537,0.914739444313012,-4.8966701705169,1.3982745949249e-06,4.60315261103584e-06,4.19415260614266,"DOWN"
"CAPN12",0.774966200391516,1.98187590684791,4.89303835921936,1.42289940210278e-06,4.6786589243567e-06,4.17736342905592,"UP"
"PGBD1",0.565461681698834,2.08865563364267,4.89126053267717,1.43510568205969e-06,4.71431241431411e-06,4.16914891778546,"UP"
"PECR",-0.723703062267597,6.16394156733505,-4.88931807867151,1.44855778272619e-06,4.75296611237345e-06,4.16017677915576,"DOWN"
"AMN",-1.44026565918789,3.52204619808468,-4.88748034936962,1.46139659815189e-06,4.79137605838562e-06,4.1516912834289,"DOWN"
"GYG2",-0.812965292272516,3.88060780888912,-4.88724087039951,1.46307772082409e-06,4.79595856529726e-06,4.1505857271577,"DOWN"
"SCN9A",-0.52939061544,1.00363164059164,-4.88593166029497,1.4723013077411e-06,4.82432425024925e-06,4.14454260305988,"DOWN"
"ENO1",0.687698625070314,8.53328470991377,4.88543090262426,1.47584403698125e-06,4.83406057873784e-06,4.14223155960858,"UP"
"HAL",-1.69556338869403,4.89483205434412,-4.88421318615067,1.48449341928632e-06,4.86050951001236e-06,4.13661256487951,"DOWN"
"SLC25A15",-0.974642900019318,5.45177936083561,-4.88367260083596,1.48834882941638e-06,4.87219008368244e-06,4.13411850407022,"DOWN"
"SEMA7A",0.81904608392004,2.41951094229587,4.88194443059929,1.50073892196141e-06,4.90990009638614e-06,4.12614701558583,"UP"
"KCNJ11",0.686742918483087,1.40100289495586,4.8813122462696,1.50529617409067e-06,4.92290617738465e-06,4.1232315824847,"UP"
"H1-2",1.07414037875605,8.18415116670824,4.88126858612008,1.50561140120124e-06,4.92298560767656e-06,4.12303024817888,"UP"
"CYP17A1",1.54657659184583,1.94129642715001,4.8793605483531,1.51944985925687e-06,4.9653555559068e-06,4.11423309510533,"UP"
"ENTPD2",0.780661235302502,1.93091056288726,4.87867316974992,1.52446522791659e-06,4.97988078771458e-06,4.11106463486987,"UP"
"GIMAP4",-0.642343302764961,4.33504692069034,-4.87431761023525,1.55661825979664e-06,5.0755240019408e-06,4.09099700387264,"DOWN"
"SNAI1",-0.732517544232942,2.16635046463857,-4.87430472854745,1.55671431673026e-06,5.0755240019408e-06,4.09093767699463,"DOWN"
"KLC4",-0.550398780987661,4.88943870016399,-4.87269259571527,1.56878101547945e-06,5.11077080533843e-06,4.08351406940071,"DOWN"
"LGR4",-0.640794465632726,4.91006409340941,-4.86867476018453,1.59924822868247e-06,5.20601756012621e-06,4.06502212276712,"DOWN"
"RPL39",0.537756851160531,6.66172782530115,4.86857901610016,1.5999811736946e-06,5.20740170034359e-06,4.06458162990246,"UP"
"TRIM16L",1.14235311022091,2.9053164901798,4.86791856439153,1.6050459324965e-06,5.22288119687946e-06,4.06154327906179,"UP"
"PRKAA2",0.798850016281184,1.71503089611068,4.8677046190951,1.60668991363061e-06,5.22722553903932e-06,4.06055912108651,"UP"
"GLTPD2",-1.09333204105914,5.18824841983713,-4.86453192213183,1.63126078921561e-06,5.30410526793186e-06,4.04596909990926,"DOWN"
"SFXN5",-0.549314593558962,3.75640668560308,-4.86300021698396,1.64325240126501e-06,5.34104377291689e-06,4.03892840967614,"DOWN"
"FGL1",-1.43796934029899,8.88216145468668,-4.86101635164137,1.65891039101118e-06,5.38779706838774e-06,4.02981224335595,"DOWN"
"LY86",-0.683637430838881,2.72765461778699,-4.85654974200251,1.69469241402454e-06,5.49978717639227e-06,4.00929963073956,"DOWN"
"PUSL1",0.525213788944103,2.93017867737771,4.85613163040798,1.69807975606509e-06,5.50972340409921e-06,4.00738034167785,"UP"
"LIMCH1",-0.64459137736738,1.7718914124853,-4.85505918118503,1.7067981167939e-06,5.53694994905474e-06,4.00245807151069,"DOWN"
"ABCB4",-1.23147420645305,4.80661570564316,-4.85360691054244,1.71867304045224e-06,5.57226796656301e-06,3.99579406347742,"DOWN"
"PECAM1",0.560247325215916,4.68214812101999,4.85232076987517,1.7292560558435e-06,5.60443243074659e-06,3.9898938584131,"UP"
"RILP",-0.623993704661504,4.71962879574652,-4.85093919405842,1.74069437700944e-06,5.64042312397103e-06,3.98355739655137,"DOWN"
"PPP1R13L",0.545748729866551,2.84167969113946,4.84779188441485,1.76702464748723e-06,5.72026479053595e-06,3.96912858258341,"UP"
"SH3RF1",-0.572135654777353,2.63989219388254,-4.84636742971556,1.77906745847856e-06,5.75594655160912e-06,3.96260092975968,"DOWN"
"ARL6IP1",-0.501176773845877,6.97992872614187,-4.84341744004441,1.80425985978322e-06,5.82965077093599e-06,3.94908786272927,"DOWN"
"SLC2A2",-1.31915448908689,7.65742752273315,-4.84280493786594,1.80953348303918e-06,5.84445811538575e-06,3.94628308460601,"DOWN"
"S1PR1",-0.611887305004247,3.4257544122106,-4.84014233883106,1.83263163802527e-06,5.91567339699076e-06,3.93409415630399,"DOWN"
"HRG",-1.94026418922891,8.83943765593547,-4.83645245001472,1.86511210800463e-06,6.01478215733683e-06,3.91721236405762,"DOWN"
"LAMA3",0.879574663960692,1.79590863895723,4.83593967684311,1.86966952281936e-06,6.02833041075199e-06,3.9148672601063,"UP"
"IGF2BP2",1.08074704834969,2.33840477148912,4.83243758868549,1.9010836603472e-06,6.12261831304434e-06,3.89885683552833,"UP"
"ACSL5",-1.04531280412739,5.47635450013502,-4.83090537333144,1.9149872948354e-06,6.16387673880727e-06,3.89185529579734,"DOWN"
"ASL",-0.782426122027954,5.14368110253301,-4.82697868702896,1.95106790342064e-06,6.2740440885178e-06,3.8739211482961,"DOWN"
"TRIM15",-0.917279405425898,3.59221190715059,-4.82216116505953,1.99622992101436e-06,6.40952684885845e-06,3.85193613303555,"DOWN"
"GEM",-0.923972735527487,2.66224982455663,-4.82098925145488,2.00736752543616e-06,6.44162068991186e-06,3.84659100999589,"DOWN"
"CMKLR1",-0.556666731366758,1.96807174371004,-4.8201830026377,2.01506469267029e-06,6.46264398496473e-06,3.8429143660206,"DOWN"
"FZD1",-0.585139821294656,1.78680904099562,-4.81477907129448,2.06739476936415e-06,6.62294337228527e-06,3.81828562547418,"DOWN"
"SLC22A23",0.512980034856845,3.13551563329082,4.8140578945618,2.07447674115034e-06,6.64185826622609e-06,3.81500068709321,"UP"
"SNX22",0.820171541555102,1.70838147209711,4.81275489510703,2.08733156419595e-06,6.67922416750373e-06,3.80906667906264,"UP"
"METTL7A",-0.706584870133473,8.22995535965618,-4.81257152474113,2.08914676790379e-06,6.68376866320665e-06,3.80823170478548,"DOWN"
"ZRANB1",-0.571116664665939,2.42757852380901,-4.81059310922961,2.10882834748216e-06,6.74291089715526e-06,3.7992248276436,"DOWN"
"TTR",-1.54371552678881,10.4019618501892,-4.80732088632947,2.14177379492794e-06,6.84566573176721e-06,3.78433506823714,"DOWN"
"SLC47A1",-0.988862687852178,5.04398830708118,-4.80166363615507,2.1999059063405e-06,7.01556876011828e-06,3.75861397402216,"DOWN"
"CXCL6",-1.36513736551501,1.88178422785809,-4.79112869780991,2.31223734688966e-06,7.35301036397668e-06,3.7107883282307,"DOWN"
"SLC66A2",-0.534191044248928,6.06297832515975,-4.79030936878466,2.32120160161003e-06,7.37735768235223e-06,3.70707274520914,"DOWN"
"ABCC6",-0.718908657153067,5.47134395625085,-4.78920414700368,2.33334687102333e-06,7.41317356451105e-06,3.70206156538657,"DOWN"
"FHL3",0.563448495174034,3.79269708881372,4.78844888592891,2.34168162196464e-06,7.43825694110451e-06,3.69863773565749,"UP"
"MAGEC2",1.448582561184,1.31199403220878,4.78801157437301,2.34652071933598e-06,7.45083075471647e-06,3.69665548939563,"UP"
"MAMDC4",-1.1411974575383,3.01671917095346,-4.78483868678313,2.38192020708614e-06,7.55756081457052e-06,3.68227827441433,"DOWN"
"RBP1",-1.40448145505095,4.08466608347971,-4.7806410524022,2.42954409014744e-06,7.70288842971422e-06,3.66327076383779,"DOWN"
"IRX3",0.949761400238403,1.63507800543062,4.77978956170829,2.43931589934543e-06,7.73242119385987e-06,3.65941690994416,"UP"
"CPD",0.63309947578994,4.98242724775941,4.77905822191498,2.44773906179635e-06,7.75766860173367e-06,3.65610735069986,"UP"
"ARSJ",-0.510333984535627,1.05366689096016,-4.77861606970849,2.45284510847547e-06,7.77239552069539e-06,3.65410668277626,"DOWN"
"ARG1",-1.57776953332166,7.84712929854185,-4.77847132298018,2.45451889608176e-06,7.77624307069827e-06,3.65345176302434,"DOWN"
"C1QB",-1.00275742052661,7.13287537776729,-4.77478472668141,2.49752190700651e-06,7.90212568968907e-06,3.63677741064183,"DOWN"
"DES",-0.660101918078392,0.760612714989849,-4.77254504044868,2.52400060959996e-06,7.98291856355905e-06,3.62665301232087,"DOWN"
"COTL1",-0.759019871349084,3.78375404392781,-4.76932922673233,2.56249299844457e-06,8.09709505633623e-06,3.61212351517082,"DOWN"
"FAM118A",0.51617433430141,2.45816947773069,4.76620405972558,2.60044180534592e-06,8.21240682871564e-06,3.59801197852584,"UP"
"HEPACAM",-1.18036924732785,1.20819160235735,-4.76437044902014,2.62295866630985e-06,8.27888147596139e-06,3.58973625793934,"DOWN"
"HLA-DOA",-0.802536019749591,2.63652881698562,-4.76263725757628,2.64441494893634e-06,8.34349158138201e-06,3.58191638747366,"DOWN"
"C1QC",-0.950004986577353,7.03090990284993,-4.76192603725548,2.65326843300322e-06,8.36914234585564e-06,3.57870821789001,"DOWN"
"KRTAP5-6",0.697801042741017,1.4664852009888,4.76034752442553,2.67302035274677e-06,8.42745991966239e-06,3.57158940294042,"UP"
"MYRF",0.710444354400576,3.48924283667792,4.7600310802812,2.6769970220765e-06,8.4384252255135e-06,3.5701625500747,"UP"
"MAP1B",0.520819596062386,1.72591615735243,4.75901450860135,2.68981060064204e-06,8.47408027806068e-06,3.56557938358516,"UP"
"LOX",0.713173233882531,1.74039019712752,4.75794521070002,2.70335251958604e-06,8.51177331734299e-06,3.56075945014188,"UP"
"PON2",0.567867777561516,6.53265648532588,4.75183959311166,2.78194283108447e-06,8.74642412574884e-06,3.53325656022177,"UP"
"B3GNT5",0.730590182340762,1.3866886896642,4.75055129804711,2.7988043732748e-06,8.7961680535258e-06,3.52745745150378,"UP"
"WASF3",-0.65516650149264,1.39424183234239,-4.74967385214939,2.81034491311708e-06,8.83079782262844e-06,3.52350853910657,"DOWN"
"KITLG",0.557463452457199,1.75215181397981,4.74628411645742,2.85536013003259e-06,8.96891567853748e-06,3.50825930486316,"UP"
"CPN2",-1.19062822733673,7.23837376867847,-4.7314135980104,3.06117579829512e-06,9.58869968214581e-06,3.44147744230104,"DOWN"
"ZNF579",0.556517704030845,2.87349635628878,4.72868750196481,3.10042438451944e-06,9.70445449693922e-06,3.42925523999547,"UP"
"DAAM1",-0.50233976992872,2.56162014847984,-4.72793019444044,3.11141331339357e-06,9.73524864569759e-06,3.42586104302014,"DOWN"
"TMEM252",-0.787354916014669,0.67424483470893,-4.7250544110526,3.15348496943279e-06,9.85959334216044e-06,3.41297643663978,"DOWN"
"ORM1",-1.23123309866043,12.2303797663408,-4.72422646151918,3.16569874724502e-06,9.89595206024996e-06,3.40926821158107,"DOWN"
"ATP5MF",0.542226552175086,5.39543741464293,4.72403154821725,3.16858069190429e-06,9.90313149015746e-06,3.4083953176087,"UP"
"ZYX",0.575333135183252,6.28238629305182,4.72007722662398,3.22759671475384e-06,1.00801336305555e-05,3.39069338244404,"UP"
"MAP2",0.802601739204571,2.03602419136841,4.71793277042992,3.26004254153749e-06,1.0179586611064e-05,3.38109906556746,"UP"
"STMND1",0.532427680238559,0.596612663446759,4.716830707845,3.27683875422253e-06,1.02263719218368e-05,3.37616995030081,"UP"
"HABP2",-1.33868446774576,7.11843474923312,-4.71593267137906,3.29058702556132e-06,1.02617071617256e-05,3.37215413245695,"DOWN"
"TERT",0.867771030122642,0.77397652305436,4.71465657110695,3.31021870947317e-06,1.03191250521362e-05,3.366448879137,"UP"
"TMEM74B",0.556457150867916,1.01139824776041,4.71275695434297,3.33965159665851e-06,1.04051269871218e-05,3.35795854541004,"UP"
"CLTCL1",0.556323574063677,1.80636698034908,4.71054832668425,3.37418904326687e-06,1.05088630224772e-05,3.34809095174648,"UP"
"ABCC4",0.721867825446772,1.79677108756647,4.70619489009778,3.44327525852812e-06,1.07161413738375e-05,3.32865305738861,"UP"
"ADCY5",-0.538523172972706,1.25071609005909,-4.70576423245867,3.4501830375005e-06,1.07356651668897e-05,3.32673106843678,"DOWN"
"HERC6",-0.618637803716685,1.98391944248331,-4.7053405311102,3.45699225110021e-06,1.07548751389716e-05,3.32484027904196,"DOWN"
"SLC22A11",1.31834216856474,1.70133961969919,4.7029016451606,3.49643924237666e-06,1.08716002242292e-05,3.31395959758736,"UP"
"SPRING1",0.522129706283912,2.66923486745647,4.70135668604643,3.52165141950552e-06,1.09419507288749e-05,3.30706964361853,"UP"
"AQP8",1.18174374601706,1.55487718884746,4.70053641072976,3.53510849417099e-06,1.09817460675358e-05,3.30341234174903,"UP"
"GPR35",0.811651593375604,1.10708767706401,4.69890378904835,3.56203997011773e-06,1.10572882653389e-05,3.29613479692918,"UP"
"MMP19",-0.568481203863353,1.8061729608315,-4.6987704037264,3.56424897651828e-06,1.10621160916482e-05,3.29554032133045,"DOWN"
"PDIA4",0.502908694607546,8.32220378345412,4.69829045100247,3.57220842747943e-06,1.10827537222918e-05,3.2934013794797,"UP"
"PLP2",0.979325533563385,4.6161366974626,4.69510962534115,3.62539259704308e-06,1.12415737831347e-05,3.2792307777407,"UP"
"C5",-0.799352529214546,7.41033492027484,-4.69148128362836,3.68698963284415e-06,1.14262914976842e-05,3.26307702149003,"DOWN"
"ALB",-1.20404399493324,14.7371963741387,-4.69069271357271,3.70050947858649e-06,1.14660906220769e-05,3.25956771040655,"DOWN"
"CA12",1.21306992567386,1.84374195727441,4.68793203627412,3.7482174305758e-06,1.16075379104636e-05,3.24728626475749,"UP"
"GRHL2",-0.505017166106299,0.368939100931125,-4.68445175227806,3.80920475684339e-06,1.17791582036818e-05,3.23181276387325,"DOWN"
"FERMT1",0.778375001076061,1.26805217543337,4.68375538279055,3.82152179499911e-06,1.18138703267805e-05,3.2287179142313,"UP"
"HSPA1A",0.733362501568522,6.82505390110874,4.68373818316492,3.82182649777178e-06,1.18138703267805e-05,3.22864147979545,"UP"
"SLC1A3",0.618224658369835,1.66029252400184,4.6826970429258,3.84031457871406e-06,1.18616154577367e-05,3.22401516509871,"UP"
"HAGH",-0.683268815941693,5.99282819002269,-4.68063282773317,3.87722466471036e-06,1.19676246901795e-05,3.21484554404773,"DOWN"
"AK4",-0.760533403978039,5.03575606311037,-4.67949253595314,3.89776022255508e-06,1.20266230353491e-05,3.20978171889878,"DOWN"
"CPQ",0.504764999557422,5.92049662285556,4.67770858744806,3.93009745353692e-06,1.21175617731957e-05,3.20186175948279,"UP"
"PXDN",-0.586287104950641,2.56136194413942,-4.6774056001854,3.93561521038281e-06,1.21323638139711e-05,3.20051689701916,"DOWN"
"ALDH7A1",-0.650821400227015,4.41193057778684,-4.67485088738913,3.98243679755624e-06,1.22699950931262e-05,3.18918046943765,"DOWN"
"S100P",2.28067629824433,4.45089337508186,4.67303322501099,4.01607580454915e-06,1.23668823819429e-05,3.18111806395025,"UP"
"ALKBH2",0.562946747429048,4.54366393019131,4.67271702948185,4.02195539184577e-06,1.23827342040433e-05,3.17971583821166,"UP"
"CEL",0.600727838638389,0.734758603367749,4.67023255526383,4.06844263146543e-06,1.25190248712541e-05,3.16870096307094,"UP"
"NKG7",-0.944743013488532,3.86692429571157,-4.66998563548925,4.07309090277337e-06,1.25310493028779e-05,3.16760653634599,"DOWN"
"GLS",0.67380771791278,2.95745580446311,4.66886833878541,4.0941879679343e-06,1.25936656254165e-05,3.16265497404322,"UP"
"H4C9",0.700780750554302,4.37523574711945,4.66881531750891,4.09519173606472e-06,1.25944637160944e-05,3.16242002432492,"UP"
"DPCD",0.523633319465044,3.23419121371429,4.66875975795178,4.09624381141168e-06,1.25954100550422e-05,3.16217382946595,"UP"
"AGRN",0.698249233246908,4.75341763929146,4.66838786515614,4.10329266703862e-06,1.26147920092588e-05,3.16052597035529,"UP"
"CIB2",0.632644605134236,1.43479920868964,4.66474742560413,4.17291242663008e-06,1.28125296989671e-05,3.14440140053642,"UP"
"KISS1",0.8663253912761,2.44126630606905,4.66468802232965,4.17405782065877e-06,1.28137214048198e-05,3.14413837996837,"UP"
"ID4",-0.676983808647886,1.68706668125041,-4.6639417400162,4.18847317058227e-06,1.28533105766091e-05,3.14083431396495,"DOWN"
"BST1",-0.548654466517943,1.62363255826922,-4.65988248538619,4.26772492231191e-06,1.30870194654657e-05,3.1228708364136,"DOWN"
"SPI1",-0.691900302089418,3.78119837996262,-4.65840799094224,4.29686801617978e-06,1.317399958358e-05,3.11634922162686,"DOWN"
"BTBD16",-0.696184694220344,1.92356208309095,-4.65787778048443,4.30739422774687e-06,1.32038800231349e-05,3.1140045816777,"DOWN"
"IZUMO4",-0.577999620716202,1.5917779517649,-4.65300593807657,4.40528215230625e-06,1.34868426450469e-05,3.09247209043773,"DOWN"
"RTN2",0.696700873205594,2.16147465058129,4.64856583529078,4.49635561832789e-06,1.37507380115175e-05,3.07286547120803,"UP"
"SAA1",-2.37436918608462,8.78562387545595,-4.64641102147421,4.54120405522456e-06,1.38803673805012e-05,3.06335631479186,"DOWN"
"PIPOX",-1.04940463715046,7.36517155895797,-4.64493370851142,4.57219974812216e-06,1.39700599382404e-05,3.05683925298366,"DOWN"
"POGLUT3",-0.513401336916488,3.1071458659696,-4.6439799040953,4.59231958494226e-06,1.40290015701044e-05,3.05263260402026,"DOWN"
"GCNT3",0.839111997458682,1.17029065702055,4.6423335058871,4.62724963802946e-06,1.4125508050712e-05,3.04537317801314,"UP"
"AQP9",-1.73496209943054,7.11193338252992,-4.64164448657361,4.64194359101983e-06,1.41652529312257e-05,3.04233578931308,"DOWN"
"TAP2",0.500107407610353,3.04052662212887,4.6406447740888,4.66334313900102e-06,1.42254244195126e-05,3.03792950104362,"UP"
"ARMC5",-0.60886415210082,3.21109621735627,-4.64006516769311,4.67579341992927e-06,1.42573686295308e-05,3.03537524534496,"DOWN"
"CCDC69",-0.682374831002797,3.89004135562419,-4.64003962793747,4.67634276306933e-06,1.42573686295308e-05,3.03526270132563,"DOWN"
"SPOCK1",0.737295095122086,0.772168813406264,4.6396939973466,4.68378315111182e-06,1.4277480580069e-05,3.03373969325574,"UP"
"CBLN1",0.705860099465796,1.39884357201722,4.6388432649775,4.70214537401967e-06,1.43282913513032e-05,3.02999140890067,"UP"
"NPR3",-0.635167204963999,1.3684198402141,-4.63477276201359,4.79096509781624e-06,1.45831841014838e-05,3.01206554874551,"DOWN"
"ETNK2",-1.11518598319236,5.00118030618269,-4.63379302507092,4.81258285937894e-06,1.4646351540207e-05,3.00775305781639,"DOWN"
"SPINK1",2.50837326327066,6.13886203619684,4.63327231641749,4.8241103522031e-06,1.46708790923128e-05,3.00546139810577,"UP"
"HOMER2",-0.745380207942438,3.01839660225264,-4.63309073485344,4.82813645837833e-06,1.46769421441891e-05,3.00466230493456,"DOWN"
"GIMAP6",-0.553504605508997,2.80256083794485,-4.63306505251939,4.82870615901548e-06,1.46769421441891e-05,3.00454928594991,"DOWN"
"ELL2",-0.639602011997495,5.29216360346796,-4.62809173719643,4.94025346466425e-06,1.49944446413603e-05,2.98267410584974,"DOWN"
