"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBXO11",-0.270068596446762,2.23132242081066,-3.91001543688621,0.000109945144724468,0.000476524200549554,0.710618636169412
"LANCL2",-0.270016918464503,3.53512358782511,-5.0557396124903,6.7841871182968e-07,6.21685015159088e-06,5.50987498121554
"RPS9",0.269899259881694,8.46183967022331,3.86906132564925,0.000129282998970649,0.000545040914265036,0.559685190418498
"ZC3H3",0.269842860008589,4.6374070132933,3.42483912694985,0.000684771574781856,0.00229329725385779,-0.982668151624268
"EHMT2",0.269821508790951,3.67988683926065,3.81007650625515,0.000162861568221627,0.000660234621973821,0.344873089717312
"MTM1",-0.26980551099562,3.3282654434453,-3.3861837235589,0.000785465478116096,0.0025797544789327,-1.10858451412216
"EIF3H",0.269605763874701,6.08031458414712,3.40946688976666,0.000723278552811361,0.0024029561162924,-1.03290227643463
"AFG3L2",-0.269548519675198,3.76515093113905,-3.57936537716324,0.000390732188122009,0.00141552837049177,-0.465969974093818
"CSNK1E",0.269418728519256,3.47858839996622,4.01625098973439,7.17503131296664e-05,0.000330384241407116,1.10893525174651
"SOD1",-0.269395071044755,9.45383891936198,-3.18247290359988,0.00158490763273244,0.0047764888866483,-1.74992049499123
"CPM",0.269019143861404,4.01649769898668,2.39959467712892,0.0169114838900864,0.0356844291901392,-3.8606722680149
"GSTM4",-0.269010368114046,3.79550607770689,-2.59181545339649,0.00992861840414078,0.022770833023138,-3.39510833247747
"SLC43A1",-0.268958204540984,6.82593863867893,-2.80174411262543,0.00535236735554891,0.0135129855821745,-2.84725080210657
"ZEB1",-0.268894051805599,2.59140530853443,-4.49176089458232,9.47845660376181e-06,5.85921791095402e-05,3.01031993345993
