B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
FPR2	2.050797962309	2.02253012623446	1.97818377540438	1.91327946898339	1.92479168906508	1.91755526520951	1.80790200108459	1.91642933912076	1.97503238776108	2.02565517374364	1.96447282508328	1.93882233982701	2.1532238452745	2.03229382668544	2.06597371620316	1.97246933314317	1.92844073783071	1.89898058902857	2.03808778575901	2.08324517946453	2.01567126649593	2.22906862040128
FPR3	2.07902829784575	2.05637861624116	1.95972812111982	1.98262818709179	1.97439015309958	1.99196271695807	1.97708651278769	2.00107984232684	2.01699634655426	2.03884953931338	1.98868326148902	1.97169404077076	2.04156911922422	2.2172314024343	2.12356150264098	2.20453024995117	2.24908306478692	2.23396976633822	2.04018262539573	2.07958019839637	2.04466227033919	2.06667705551207
FRK	2.00786041608704	1.99879030602562	1.92259982959364	1.81965051310209	1.68087308873976	1.53583284830932	1.556778496691	1.38964399551303	1.5715492556996	1.91867338319751	1.42576863587142	1.57511581362379	1.59795978089008	1.67469295758793	1.43363710321602	1.38236711065789	1.71282573510642	1.7625330214925	1.30752332700291	1.54144014981929	1.56563504681562	1.92550381202729
FRMD4A	1.91915911182	1.9456290764298	1.75452836782243	1.90072706999179	1.80621715417993	1.94318554207065	1.89833126414941	2.04471386635145	1.87194233776569	1.80071813855242	1.8927651894812	1.88479157361805	1.90859977352511	2.02195496091923	2.0603871060274	2.16094519620443	2.05141721634574	1.91809497798594	1.88686911257371	1.91934359378207	1.94922164405301	1.7904877746169
FRMD8	2.03903561840622	2.01563989562613	1.95473697665047	1.83270742430339	1.72758768638665	2.00969749454325	2.05821425695059	2.05106166692586	2.15665136330105	1.94146090309576	2.0581775625377	2.02247310685639	2.05755414694711	1.99913226374329	2.06511541381468	2.02664651736833	2.05563633923926	2.07032005341879	1.84258979768398	2.00529691416997	2.00368606657221	2.02740155759934
FZD2	1.87581460882574	1.67264029952729	1.81307531875585	1.71857281934279	1.80445011221849	1.56792224997367	1.67494796199478	1.64769875615986	1.72679314536743	1.93745908961287	1.78979955871429	1.68673505165058	2.1035817783136	1.97512683680557	2.09599888538195	2.13966315729617	2.14397254874384	2.0539193068355	2.04422984630511	2.02703353187103	1.87665073897806	1.74693231352872
FZD3	1.99590865202547	2.00789055020295	2.03174944294294	1.9029718971623	1.97369502342737	1.87212219991772	2.00668875641798	2.10262230652411	1.92984943422447	1.92146771676072	1.83489841382085	1.87142680103806	1.87425887201268	1.84341699646188	1.84884614278571	2.038167194308	1.9516693441186	1.80783620440867	1.92115475723021	1.93755032245326	1.82800022765442	1.94482996249518
GAL3ST4	1.93961324069892	1.94471997260645	1.89917659968418	2.08129596830909	2.1518000971096	2.05448647514504	1.99729631892784	2.06041667945604	2.02598958918684	1.90306616959823	1.86052908836687	1.86322554714646	1.88726581158559	1.9597945108666	1.87658188012397	2.00966032955454	2.00976843768311	1.91826401253443	2.03964431557909	1.97590708992658	2.07540472715241	1.9509774916372
GALR1	1.33473123304216	1.47180203488619	1.54653503244115	1.44379673094388	1.87831873398831	1.55827297523481	1.43959142480227	1.58479882185205	1.4986406901998	1.7675427691	1.46445708492813	1.42899056470457	1.46152440334166	1.30851285415678	1.50178672645315	1.6369945289025	1.31484504424931	1.41186148453433	1.46425585927752	1.76419374515783	1.73688784921339	1.55304258505938
GFI1	1.82615941845919	1.81307750830374	1.87607315933453	2.07110192611339	1.89771216327665	2.00425576876956	2.13292886857003	2.11811309227057	2.12122400058335	2.0816928194027	2.11137304780935	2.09324520164718	1.77372575922251	1.83300902138697	1.80997368542307	1.82082215265764	1.85546461270551	1.9097583498119	2.16206805478612	2.12578703343915	1.87604410739658	1.87959575004491
GGT5	1.68493536755729	1.63993329709813	1.74921077510526	1.70718610832225	1.80922183553435	1.64341941108125	1.68621675875805	1.66113140183462	1.5821907586469	1.72977074642588	1.75236747256435	1.71617412777549	1.67888323406668	1.66973758222567	2.07019267955241	2.09568682240021	1.79290680194307	1.70202307564293	1.73366515161512	1.90779666017717	1.97680305719882	1.75080582400142
GIPR	1.61982123987797	1.6308137249486	1.53295514338301	1.675113169223	1.78079178387042	1.51622511127213	1.64319433607169	1.84155680130473	1.84931487765436	1.93649653610565	1.71324857130695	1.6885865015193	1.62625490458648	1.59253341791717	1.84509673530576	1.80384450955352	1.62818124676643	1.68113627105689	1.75339103457445	1.81481077111613	1.98718531254423	1.65950986994935
GNG7	2.13888067428701	2.17930380794715	2.20126026289881	2.00465553663166	1.97652755238679	1.9811887403921	1.94905087910358	1.92991941752756	2.04589608879392	1.90655857224464	1.92418759473465	1.90936275607234	1.98850575574284	1.95755845745477	1.97147229631574	2.05632101065788	2.03469488715221	1.94152511035644	2.02638115366917	1.99093970957769	2.03920536509329	2.10360081145682
GNLY	1.63806069591172	1.72648230528412	1.77267002345774	2.22821173831271	2.00559155400559	2.16640620987281	2.05290805072004	1.70246047766418	1.80819533668854	2.2653008296372	2.30618869356825	2.30876203442872	1.77818236984336	1.74869647324011	1.7816931211862	1.74014906979743	1.79560452570194	1.78929364512961	1.81847028008732	1.76528853489278	1.80914299255701	1.99330548434964
GPC4	1.99977256210053	1.94541695926558	1.98236581721662	1.88424081257754	1.92221098632712	1.95176909850255	1.91081859270446	1.92345184214896	1.92511328680266	1.96890125766183	1.95113312274304	1.88297414489639	1.91581429761873	2.16413837940273	2.00168102148709	2.01269200944689	2.02162682129569	1.96250822895421	1.94368970388276	1.95402410848225	1.84435052074825	1.98749588890211
GPR1	1.38236711065789	1.49671171329207	1.31484504424931	1.16103662068238	1.88797598704133	1.08077221305185	0.698089829918613	1.75428338776115	1.90714130672085	1.73200357190062	1.75518366409505	1.22169672434497	1.51857018910474	1.02324968341394	0.989502407887651	0.698089829918613	1.00946698418677	1.36811354188924	1.86692858561097	1.69695645572902	1.22277327291925	1.4541647567737
GPR171	1.85238705300968	1.79961410446892	1.71863760179867	2.15060523025728	2.14888856901637	2.15354290723554	2.21156772993133	2.05094323794865	2.2577207495384	2.24103880409488	2.1016488452763	2.15793264755883	1.72834408896444	1.69376986267566	1.81485957502761	1.91302085926381	1.77248029146329	2.11801895273861	1.95967336609284	1.89347918306153	2.16051098314079	1.8405163220899
GPR18	2.21811925715373	2.19049965288927	1.73522039957216	2.15769401044683	2.16851822678398	2.13079753970377	2.09974171825855	2.18033834438841	2.04646149809893	2.14466102302852	2.16669331299636	2.19634236703975	1.98609634788261	1.80047358785257	1.90608360519606	1.91268566368284	1.79197031139382	1.85407824404285	1.90762582708098	1.87486878003364	2.06337289433175	2.01887145567394
GPR183	2.06622951394113	2.20339856659042	2.07187891554497	2.125965448905	2.14564841252597	2.21737356518565	2.2023890766761	2.15328564983442	2.10343856100155	2.10671266498422	2.04664598125842	2.04081580050814	2.03886723960769	2.1006916123071	2.18431848464201	2.20710284331184	2.10080149116554	2.19412267774445	2.07366509506449	2.14113975883514	2.24360734321683	2.01156816120348
GPR19	1.82301795773286	1.86204337687302	1.95192021067284	1.87708363928743	1.94530111699718	1.94313478035672	2.0891815653344	2.08160393550192	2.09389663099445	1.83643522411101	1.88230672862444	1.93334298374381	1.77712745630329	1.77599583310485	1.66898734709912	1.67669774923061	1.77752493667641	1.72913056417812	1.75620089304118	1.74295012163785	2.054472737556	1.90231704363291
GPR25	1.46843629361334	1.83486261555286	2.00966032955454	1.83150464226888	1.6728474651041	2.00778581421216	1.70379575162295	1.7919240868652	1.88050622824633	1.67553745134407	1.6795067889521	1.78918744717274	1.72076225615922	1.62595194488108	1.82475285004548	1.72525448928907	1.68912063287685	1.49158177289414	1.79855055405581	1.74119729293926	1.76434933007305	1.7519631266977
GPR65	2.11120788150284	2.10879209102919	2.02247310685639	2.18022697228189	2.1194482774061	2.17951934786939	2.14536173961176	2.05916577218882	2.12358103933178	2.20788382200916	2.199282924843	2.19925518896489	2.17848511451815	2.13305643019361	2.06269931982196	2.15506925982005	2.12347566190922	2.01816865151224	2.18665888403951	2.17982179998669	2.26438107274742	2.2082811882143
GPR97	2.01778643216562	2.00989349222217	2.04328703368599	1.98182526892625	1.91784197751116	2.00796096401898	1.97138255105141	1.87459626862755	2.0063306443853	1.97402021095186	2.07150223936981	2.09749312467575	1.94224034208227	1.97547399896461	2.00736031533678	1.96900082522467	1.99410472039384	2.00810262381162	2.06201041769868	2.10444541827218	2.23826859972961	2.20195769965621
GRAP2	1.70199562930911	1.73204378593346	1.68711576332241	2.06765987783153	2.0774365105832	2.06432230380691	2.01636049796631	2.04067742685709	2.03573108148683	2.02457950902035	2.04046740222226	2.07459298360603	1.69009760355459	1.64724848038392	1.74278587825474	1.77957338288637	1.61284795025249	1.66070321523203	2.05341598194205	2.00905645918387	1.7161755466835	1.67419287620304
GSTT1	1.58367055265599	1.70003174200554	1.69451149509352	1.76761661910541	1.88446409228337	1.73195342384015	1.72136714390891	1.95913881872887	1.80997700024616	1.72888206534347	1.74213609952786	1.74043078894751	1.75576116851442	1.90476303674992	1.95770267690888	2.11295948647485	2.12635506495484	1.93166198653421	2.08431283189282	2.09278645703686	1.87645397659774	1.79974199924419
GUSBP11	2.2644571109178	2.27567819901704	2.31891928393702	2.11306103899482	2.12123008851448	2.01595135158277	1.63932381802813	2.10239767449821	2.0640436422165	1.73284025952956	2.07568089439675	1.97554494899657	1.88563383344676	1.56509265703111	1.72758768638665	2.06925159141465	1.63869848002714	1.65074779957561	1.90638094570832	1.7990419101561	2.08888874864993	2.06677573062531
GYPE	1.87106881098081	1.9259312509339	1.86055523868308	1.82225362695193	1.61376430068485	1.42899056470457	1.49851907646061	1.58200091991694	1.94907905247442	1.92681689400238	1.74186712412067	1.81047747949626	1.5728846398143	1.59092240176624	1.58718801357626	1.70845134005063	1.52419120581367	1.62333412300495	1.64286498552753	1.43235311568353	1.61412793321233	1.72309285804615
GZMA	2.04219837885146	2.04700967454615	1.96862978534349	2.25333702827663	2.10130628719466	2.23206393614552	2.1651790574502	2.0026933707247	2.07726417305964	2.28888816276684	2.28731029519288	2.30729313283887	2.0036092237143	1.97240499584649	1.98613328726129	1.9372372975166	1.9701958438632	2.00123495398203	1.90252443216052	1.93760556966824	2.01555035643923	2.08113341931604
GZMB	1.97929265228765	1.93768864151715	1.92828627003411	2.19779948189624	1.96118292459096	1.92129272985919	2.30654930663041	1.93059316848168	1.91058182878789	2.2512042541752	2.29194489833983	2.30876203442872	1.92650476740626	2.00690943017471	2.02054922889025	1.98728482713156	1.84054467537798	1.95726354868704	2.15211235707388	2.24783849486121	2.05062541371372	2.01774083040363
GZMH	1.78864420668194	1.85411736310858	1.87901645009882	2.26718161512334	2.03969818629367	2.12599154917167	2.14870935697777	1.81919001399827	1.95357433110159	2.27584601916708	2.28146192085116	2.2608028119559	1.86493208455503	1.81088126982708	1.74173726960134	1.73067751305457	1.75986884142993	1.81941872399199	1.76186489375446	1.77556584578991	1.90802945846888	1.88084543347374
GZMK	2.03309929551924	2.06689288537332	1.97789893066364	2.26849949807109	2.17651366409553	2.22810211992652	2.03478826608076	1.99456602547048	1.90662159597637	2.29359558189913	2.19473381077937	2.05299630215269	1.93578494408114	1.93960482441214	1.98378196453566	1.80997368542307	1.95376387332748	1.95702820168495	1.86934923665241	1.94929081978479	2.0159407125012	2.09802434885399
GZMM	1.56166735898497	1.74748122294281	1.6973619569979	2.15839075241005	2.16725143372835	2.14781575148521	2.11408504520366	2.1572894158601	2.12737649010002	2.14850414027759	2.22872570722796	2.21004467196898	1.70998008348621	1.75749756428549	1.83464547951469	1.6648043739019	1.66436809014023	1.78425294651035	1.66797354779744	1.84623036578485	2.00734894113791	1.93362889086898
HAL	2.09058286106323	2.07490335940492	1.98542799185733	1.95974553150689	1.92629694861152	1.94836993851662	1.95267607160988	2.11650565486503	1.95413742779032	2.03648293952954	1.9767054948947	1.97318119813385	2.14732862993645	1.97979849697864	1.96764639353328	1.94942635267904	1.94737511011768	1.91158293475573	2.00239392285055	1.96819950626236	2.03673584414165	2.21892165292725
HCK	2.06558277694378	2.10865991828179	2.0025821712019	1.98322246891229	1.98397435048743	1.95488890475387	1.9567875101433	1.88634591039793	1.94781667821424	2.13625590786731	2.09275927538529	2.03315795870447	2.26048578706716	2.22607412530644	2.26500068514544	2.24062873577992	2.23598058299496	2.22873992759994	2.12442341694578	2.14421420253999	2.22818932456488	2.26094472863693
HDC	2.01397946993919	2.03015979510424	2.07530260606939	1.9976619759084	1.76416124307848	1.99386335730994	1.95793710247257	1.80115242649534	1.96869623012412	1.9669496859695	2.04029415699573	2.01568066417026	2.0018481604539	1.99003484833169	2.04055809551514	2.02741462401209	2.01482389553851	1.98623037893101	2.2708573310774	2.27128009894954	2.16235149839157	2.01556536488203
HESX1	1.5808266988582	1.542845070535	1.63932381802813	1.58642571683262	1.61798539446883	1.54920629695074	1.59615482776433	1.62291925112902	1.86817978017332	1.60396022284724	1.62465138318537	1.64199794194042	1.62280565381158	1.59366230118781	2.2037716753132	1.9774078537621	1.69374058343789	2.15985109271215	1.56757550166068	1.68279570259008	1.66598371192605	1.59360908409944
HHEX	2.23728436308062	2.21309980333299	1.9703376749973	2.00834087379706	1.95880889972186	1.98190188134697	1.96500504975086	1.95302072745451	1.91533363460173	2.06266326620505	2.0571120630757	2.04133209462941	2.19322971931657	2.10865472616744	1.93475198510287	2.11873447027005	2.15093614058059	1.97141746009462	2.17199827605216	2.12661836816663	2.15542749589207	2.15205913846398
HIC1	1.51136638771597	1.45606616030909	1.57843163855695	1.61766824594081	1.76890034703402	1.54920629695074	1.5867654548372	1.57308331820237	1.96439470267293	1.68415225671698	1.73951909094985	1.88074038149894	1.58551890752231	1.56618071538921	1.70129309554978	1.55870618448864	1.60243110870726	1.69512863505649	1.63629134746815	1.61491824580247	1.70483789839784	1.59922346598746
HIST1H2AE	1.85907330885803	1.79190020692077	2.06676210907226	1.83710515365592	1.83906287106593	1.89146495171808	1.68087308873976	1.9868176277088	1.93205464444103	1.74131669810268	1.73029438855985	1.55777604408998	1.62074278095272	1.57308229347429	1.56265330281969	1.64365158730211	1.76111621709599	1.87930895962395	1.75221349684931	1.83454871944637	1.95355038063925	1.79389797844839
HIST1H2BG	1.75698169435157	1.88215960412601	2.13189122685263	1.95225184394642	2.00824141701234	2.03584016507699	1.9080246676067	2.03221420661387	1.99229954472586	1.94341230621043	1.93777408766921	1.68028636233827	1.8022256666479	1.68485953221819	1.66113140183462	1.63170950252404	1.86990847321125	2.00754434659458	1.90104657710698	1.8364729720672	1.92814192731989	1.89025151414773
HK3	1.70641822770424	1.64736613548896	1.71120501940679	1.7918299593224	1.81405337940052	1.70464062297276	1.79237651734431	1.73610059390218	1.77711266348883	2.00942230242763	2.0489985880885	1.84792477820577	2.2188893635326	2.22795780865709	1.84613151146294	2.02045170160237	2.16092154162094	2.0712413735841	1.86839772404285	2.05318927343745	2.16647143104241	2.16918171075294
HLA-DOB	2.25551826562956	2.24083796034793	2.2350454968761	2.04511720885132	1.91206297364655	1.89741152920415	1.88699312897918	1.99331060638951	1.9923326555475	1.88743121277876	2.05185740172683	2.03506084360944	1.97922286768659	1.90155942024547	2.18224313999979	1.88000810305618	1.86625226730794	2.19583035582115	1.92966106295823	1.89927152485477	2.05093936193293	1.97396835960122
HLA-DQA1	2.15183007575696	2.17467060383525	2.02188292108969	2.0279780210232	1.99677558962579	1.98365736123309	2.02473486783377	1.96564439749279	2.12497603951025	2.08586771492929	2.04777245293775	2.04614681534999	2.06609255199426	2.14711731829075	2.2336828759388	2.24456891994821	2.26254571848062	2.25417539900622	2.03594749016015	2.09244283166673	1.93754881585199	2.04739578859362
